Date,Open,High,Low,Close,Volume
2016-02-29,11.994549751281738,11.994549751281738,11.994549751281738,11.994549751281738,300
2016-03-01,12.603874432640346,12.649782042089933,12.528751876780793,12.612220764160156,13300
2016-03-02,12.261649554925013,12.295037269592285,12.261649554925013,12.295037269592285,1800
2016-03-03,12.428590774536133,12.428590774536133,12.428590774536133,12.428590774536133,200
2016-03-04,12.746607780456543,12.746607780456543,12.746607780456543,12.746607780456543,200
2016-03-07,12.303384780883789,12.303384780883789,12.303384780883789,12.303384780883789,1800
2016-03-08,12.144794468955148,12.295038805716224,12.137282371520996,12.137282371520996,800
2016-03-09,12.278345108032227,12.278345108032227,12.278345108032227,12.278345108032227,100
2016-03-10,11.969508105529108,12.244956970214844,11.969508105529108,12.244956970214844,1600
2016-03-11,12.495365142822266,12.495365142822266,12.495365142822266,12.495365142822266,1600
2016-03-14,12.520405769348145,12.520405769348145,12.520405769348145,12.520405769348145,400
2016-03-15,12.520405769348145,12.520405769348145,12.520405769348145,12.520405769348145,200
2016-03-16,12.63726367697873,12.787508010864258,12.63726367697873,12.787508010864258,4000
2016-03-17,12.979488372802734,12.979488372802734,12.979488372802734,12.979488372802734,1500
2016-03-18,12.979488372802734,12.979488372802734,12.979488372802734,12.979488372802734,0
2016-03-21,12.553793907165527,12.553793907165527,12.553793907165527,12.553793907165527,2000
2016-03-22,12.553793907165527,12.553793907165527,12.553793907165527,12.553793907165527,0
2016-03-23,12.670650644442487,12.812548637390137,12.670650644442487,12.812548637390137,2200
2016-03-24,12.830912590026855,12.830912590026855,12.830912590026855,12.830912590026855,200
2016-03-28,12.937753646100154,12.937753646100154,12.729080200195312,12.729080200195312,1000
2016-03-29,12.712385177612305,12.712385177612305,12.712385177612305,12.712385177612305,500
2016-03-30,13.188160623437575,13.188160623437575,13.113038063049316,13.113038063049316,1600
2016-03-31,13.113038063049316,13.113038063049316,13.113038063049316,13.113038063049316,0
2016-04-01,13.204854245380305,13.296671062991905,13.204854245380305,13.254936218261719,1200
2016-04-04,13.31336498260498,13.31336498260498,13.31336498260498,13.31336498260498,2200
2016-04-05,12.7374267578125,12.7374267578125,12.7374267578125,12.7374267578125,2100
2016-04-06,12.870977081125965,13.04876708984375,12.870977081125965,13.04876708984375,3900
2016-04-07,12.645610809326172,12.645610809326172,12.645610809326172,12.645610809326172,200
2016-04-08,12.617229461669922,12.617229461669922,12.617229461669922,12.617229461669922,200
2016-04-11,12.617229461669922,12.617229461669922,12.617229461669922,12.617229461669922,0
2016-04-12,12.81254932233321,12.81254932233321,12.7374267578125,12.7374267578125,600
2016-04-13,12.932744979858398,12.932744979858398,12.932744979858398,12.932744979858398,200
2016-04-14,12.932744979858398,12.932744979858398,12.932744979858398,12.932744979858398,0
2016-04-15,12.707376484115494,12.729078538761613,12.695690823615733,12.699864387512207,4300
2016-04-18,12.75412059468093,12.88767147064209,12.75412059468093,12.88767147064209,2300
2016-04-19,13.087997161862807,13.104690621535365,13.012874603271484,13.012874603271484,1500
2016-04-20,13.021222114562988,13.021222114562988,13.021222114562988,13.021222114562988,200
2016-04-21,13.021222114562988,13.021222114562988,13.021222114562988,13.021222114562988,0
2016-04-22,13.021222114562988,13.021222114562988,13.021222114562988,13.021222114562988,0
2016-04-25,13.021222114562988,13.021222114562988,13.021222114562988,13.021222114562988,0
2016-04-26,13.021222114562988,13.021222114562988,13.021222114562988,13.021222114562988,0
2016-04-27,13.288324160065063,13.288324160065063,13.12138557434082,13.12138557434082,1500
2016-04-28,13.196507640967765,13.415197458656737,13.179813385009766,13.179813385009766,1500
2016-04-29,13.179813385009766,13.179813385009766,13.179813385009766,13.179813385009766,0
2016-05-02,12.804203364783765,12.929407119750977,12.804203364783765,12.929407119750977,400
2016-05-03,12.592190032248656,12.63726341106849,12.570487976074219,12.570487976074219,800
2016-05-04,12.570487976074219,12.570487976074219,12.570487976074219,12.570487976074219,0
2016-05-05,12.570487976074219,12.570487976074219,12.570487976074219,12.570487976074219,0
2016-05-06,12.618923855446026,12.635918617248535,12.508455067352509,12.635918617248535,1100
2016-05-09,12.576436019872443,12.618924140930176,12.576436019872443,12.618924140930176,700
2016-05-10,12.729393005371094,12.729393005371094,12.729393005371094,12.729393005371094,100
2016-05-11,12.763382933487462,12.763382933487462,12.720894813537598,12.720894813537598,1500
2016-05-12,12.134560837747689,12.134560837747689,11.701184272766113,11.701184272766113,800
2016-05-13,11.522734642028809,11.522734642028809,11.522734642028809,11.522734642028809,100
2016-05-16,11.378275180257829,11.437758060752392,11.378275180257829,11.386772155761719,3300
2016-05-17,11.259309768676758,11.259309768676758,11.259309768676758,11.259309768676758,200
2016-05-18,11.119948943046229,11.131845519634226,11.046869277954102,11.046869277954102,5900
2016-05-19,11.046869277954102,11.046869277954102,11.046869277954102,11.046869277954102,0
2016-05-20,11.42076301574707,11.42076301574707,11.42076301574707,11.42076301574707,200
2016-05-23,11.26185938477422,11.284802436828613,11.26185938477422,11.284802436828613,300
2016-05-24,11.412266875092048,11.412266875092048,11.395271301269531,11.395271301269531,600
2016-05-25,11.395271301269531,11.395271301269531,11.395271301269531,11.395271301269531,0
2016-05-26,11.395271301269531,11.395271301269531,11.395271301269531,11.395271301269531,0
2016-05-27,11.556724589927063,11.556724589927063,11.463250566184461,11.471748352050781,2900
2016-05-31,11.471748352050781,11.471748352050781,11.471748352050781,11.471748352050781,0
2016-06-01,11.471748352050781,11.471748352050781,11.471748352050781,11.471748352050781,0
2016-06-02,11.471748352050781,11.471748352050781,11.471748352050781,11.471748352050781,0
2016-06-03,11.471748352050781,11.471748352050781,11.471748352050781,11.471748352050781,0
2016-06-06,11.57371997833252,11.57371997833252,11.57371997833252,11.57371997833252,400
