Date,Open,High,Low,Close,Volume
2016-02-29,7.3386772828186695,7.47457844266569,7.320951167078419,7.3918561935424805,32999100
2016-03-01,7.687293811556822,7.752289942623074,7.515939862833941,7.734563827514648,71523900
2016-03-02,7.716836553932243,7.8881904769309745,7.705018769965387,7.811376571655273,36598200
2016-03-03,7.829104749150198,8.041819845133917,7.8231958556082075,8.000458717346191,44524500
2016-03-04,8.01227647693211,8.189538774558628,7.935462551659171,8.03000259399414,31818600
2016-03-07,7.953188498205148,8.11863356874421,7.947279604810124,8.047728538513184,26131400
2016-03-08,7.982731145731859,8.024092265983391,7.770015525002832,7.817285537719727,34770600
2016-03-09,7.829104376873593,7.870465502694582,7.687294319627564,7.793651580810547,34146200
2016-03-10,7.829103515657013,7.8468296299870905,7.634114567517117,7.770015716552734,39076500
2016-03-11,7.835012742183752,7.858647750132146,7.799559948509641,7.852738857269287,27583000
2016-03-14,7.846831639947602,7.900010560062593,7.787744389211181,7.840923309326172,20609600
2016-03-15,7.7522894111097465,7.823194430185088,7.710928290858214,7.817285537719727,27729900
2016-03-16,7.8054684366348335,7.982731268807685,7.787742322468452,7.976822376251221,47035000
2016-03-17,7.959095954895019,8.083179876276562,7.911825943273763,7.9590959548950195,31521700
2016-03-18,8.000457715949944,8.094997746776047,7.970913815441027,8.059545516967773,32182400
2016-03-21,8.059546225955389,8.130451255312387,8.012276206384055,8.07136344909668,20905200
2016-03-22,8.065454828118204,8.112724849285689,7.982732572826656,8.03000259399414,26148000
2016-03-23,8.018182135522474,8.041817138231712,7.7936493280332595,7.835011005401611,31535500
2016-03-24,7.746382178320444,7.752291072051797,7.551393193210769,7.716838836669922,36203200
2016-03-28,7.7581988354935625,7.781833843472476,7.722746041773672,7.734563827514648,18684200
2016-03-29,7.710929401144691,7.799560546874999,7.663659381621449,7.799560546875,26077400
2016-03-30,7.8468304875244534,7.941370525620652,7.829104371257185,7.888192176818848,25322500
2016-03-31,7.882282349359836,7.988640161364149,7.882282349359836,7.976822376251221,32943400
2016-04-01,7.846829081960216,7.876372979448992,7.710927942416008,7.740471839904785,57914000
2016-04-04,7.74638313822203,7.75229203268559,7.5395769035261475,7.563211917877197,42406300
2016-04-05,7.521847542893544,7.592753124212546,7.397764184342766,7.545483112335205,32425000
2016-04-06,7.533666814974681,7.604571846789365,7.4745790067108935,7.575027942657471,22597400
2016-04-07,7.545484107073497,7.557301329849228,7.3209512393039535,7.397765159606934,37688100
2016-04-08,7.456852228139644,7.551392262172626,7.391856095617731,7.415491104125977,20015300
2016-04-11,7.450942969749746,7.56320967728575,7.433216855113596,7.480486869812012,27744800
2016-04-12,7.515941960272941,7.586847003996822,7.480489156659402,7.56912088394165,23417000
2016-04-13,7.6045721097867025,7.752291072051797,7.592754885827118,7.716838836669922,29331100
2016-04-14,7.734563827514648,7.787742736342963,7.693202704427311,7.734563827514648,22453700
2016-04-15,7.740473276620398,7.752290499707528,7.592754325261254,7.645932674407959,22986100
2016-04-18,7.669568152663727,7.846831017825334,7.651842035198501,7.829104900360107,30137700
2016-04-19,7.888192138668522,7.976823283079285,7.846830449574169,7.941370487213135,28808300
2016-04-20,7.929552692830366,8.106815532380825,7.9177349072255865,8.059545516967773,32199000
2016-04-21,8.159993155119368,8.201354271214246,8.012274239348585,8.065452575683594,38126300
2016-04-22,8.053635448980428,8.142266574071105,7.982730436207296,8.041817665100098,28846300
2016-04-25,8.029999658268189,8.065451879431105,7.959094652439462,8.024090766906738,19494800
2016-04-26,8.071365219121269,8.165905278996268,8.053639098770509,8.124544143676758,35214200
2016-04-27,8.148438524989688,8.19025584138898,8.118568769110961,8.160386085510254,27151400
2016-04-28,8.238046044756594,8.494925110970998,8.190254670072722,8.417263984680176,87588800
2016-04-29,8.321683229645215,8.381422177457727,8.082725729240376,8.100647926330566,69695100
2016-05-02,8.166358664934306,8.238045724170389,8.124541356142783,8.136488914489746,57955400
2016-05-03,8.064802771918604,8.09467252575823,7.855715064759372,8.022985458374023,45594000
2016-05-04,7.939350583776061,7.993116028925768,7.849741888338679,7.951298713684082,28895000
2016-05-05,7.975192813541792,8.022984184207969,7.897531693779736,7.957270622253418,23838100
2016-05-06,7.921428953776683,8.052854964375193,7.909480823875987,8.028959274291992,23284500
2016-05-09,8.017010120445176,8.064801491111353,7.9333749369203295,7.957270622253418,21602000
2016-05-10,7.99311629998816,8.07675150302596,7.99311629998816,8.058829307556152,23583400
2016-05-11,8.028957678252683,8.088697176444443,7.945323064445912,7.957270622253418,20229600
2016-05-12,8.005062682469509,8.046880562693131,7.867662622398235,7.975193500518799,24784300
2016-05-13,7.969218563725032,8.076749430072491,7.867661761000891,7.897531509399414,27481900
2016-05-16,7.897531693779736,7.993114435112089,7.891557630016944,7.957270622253418,21262700
2016-05-17,7.849741935729981,7.951298761688513,7.807924050517636,7.8497419357299805,34165300
2016-05-18,7.837793401718447,7.969219976134245,7.795976088379943,7.86168909072876,23509700
2016-05-19,7.825845012840607,7.885583944177327,7.778053639883989,7.819870948791504,24117800
2016-05-20,7.855713899225627,7.921427461866677,7.843766341293307,7.87960958480835,19465000
2016-05-23,7.849741707791458,7.885584957254725,7.831819513341646,7.8437676429748535,16234300
2016-05-24,7.861688997382883,7.945324192785014,7.861688997382883,7.939350128173828,19721600
2016-05-25,7.963246746987382,8.12454309201946,7.963246746987382,8.076751708984375,26188300
2016-05-26,8.118567073632297,8.17233250904201,7.987140517043902,8.040905952453613,18369900
2016-05-27,8.052853758985904,8.088697573604529,8.005062385973142,8.034932136535645,17263300
2016-05-31,8.058829307556152,8.100647193934158,8.005063860583155,8.058829307556152,26096000
2016-06-01,8.022983178536311,8.028956671832255,7.748182546792698,7.831817150115967,58219600
2016-06-02,7.819870164400108,7.957270205438607,7.795974480318714,7.891557216644287,41614600
2016-06-03,7.84974233638953,7.84974233638953,7.706367617900648,7.790002822875977,39850700
2016-06-06,7.8138986386125024,7.891559779527979,7.790002946770682,7.873638153076172,25588700
2016-06-07,7.903506638214982,8.034933216524397,7.873637453355818,7.9931159019470215,27656900
2016-06-08,8.034931797563114,8.0588274830614,7.975192868676442,7.981166362762451,18084800
2016-06-09,7.92142915725708,7.945324847954097,7.849742085166027,7.92142915725708,19873800
2016-06-10,7.867663510446497,7.915454890623751,7.795976440180616,7.825846195220947,27382700
2016-06-13,7.807923941580854,7.8437677613030266,7.742210936761423,7.7541584968566895,20745800
2016-06-14,7.760132335610342,7.807923714034999,7.622732265068996,7.670523643493652,30546000
2016-06-15,7.712339021205247,7.861687183721903,7.694417401224296,7.772078514099121,25829700
