Date,Open,High,Low,Close,Volume
2016-02-29,21.25277613252228,21.396248182367266,21.042353256711408,21.099740982055664,234900
2016-03-01,21.30060351933062,21.778838882633114,21.291038593145792,21.731014251708984,310900
2016-03-02,21.759711666640733,21.922311782836914,21.59711155044455,21.922311782836914,128200
2016-03-03,21.912747152403394,22.104042053222656,21.740582106530734,22.104042053222656,121700
2016-03-04,22.123167410999685,22.419674653878875,21.95578576124785,22.218814849853516,193400
2016-03-07,22.075346797757774,22.47706462141125,21.998829203934417,22.40054702758789,185400
2016-03-08,22.314462944594435,22.371850679864263,21.884050369262695,21.884050369262695,206600
2016-03-09,22.03708620564352,22.194902925374176,21.96535017210578,22.07534408569336,91300
2016-03-10,22.199680316846322,22.276199711255284,21.539716958973983,21.807527542114258,403700
2016-03-11,21.989259647794196,22.46749496459961,21.972043512064623,22.46749496459961,166900
2016-03-14,22.486622355995806,22.534445152717314,22.218809951116196,22.32402229309082,148100
2016-03-15,22.209251793269313,22.209251793269313,21.740581310184986,21.778841018676758,278900
2016-03-16,21.711885871732296,22.056214087189108,21.69275601967272,22.02752113342285,131000
2016-03-17,22.017959058471092,22.44836983960624,21.965352870656904,22.40054702758789,204700
2016-03-18,22.381407592997956,22.63009012255958,22.381407592997956,22.572702407836914,143600
2016-03-21,22.630099195664464,22.755397367863107,22.553581603915127,22.649229049682617,180100
2016-03-22,22.53444942700932,22.811826808710205,22.53444942700932,22.63966178894043,188200
2016-03-23,22.61096892429635,22.629142832575134,22.113605499267578,22.113605499267578,136600
2016-03-24,22.008393128433003,22.113605499267578,21.845793020926504,22.113605499267578,149900
2016-03-28,22.170991668745952,22.223597850444683,21.893614283179232,22.123167037963867,77500
2016-03-29,22.142300512733655,22.651142626968447,22.123170657291194,22.60140609741211,155200
2016-03-30,22.71618137019411,22.90747625883031,22.657835863619855,22.773569107055664,190800
2016-03-31,22.744873295278385,22.983990963891948,22.572708281984934,22.92660140991211,152100
2016-04-01,22.74487730085199,22.98399501157629,22.524887620499882,22.974430084228516,130300
2016-04-04,23.01268796929626,23.17528808556172,22.97251636902962,22.974430084228516,115000
2016-04-05,22.754436339731054,22.80225913977083,22.534446716308594,22.534446716308594,160400
2016-04-06,22.60140123465182,22.92660140991211,22.55357843065832,22.92660140991211,287100
2016-04-07,22.716181693130146,22.787917733469346,22.362286691419136,22.429241180419922,232000
2016-04-08,22.735308463273288,22.744873388976,22.352720556780124,22.448366165161133,153600
2016-04-11,22.50575722136584,22.69705027521741,22.132732391357422,22.132732391357422,134500
2016-04-12,22.037089086637955,22.073433256491317,21.731016884609634,21.922311782836914,344400
2016-04-13,22.00839159079989,22.534449759572794,22.00839159079989,22.515321731567383,245700
2016-04-14,22.591838656619714,22.591838656619714,22.37950204521572,22.457931518554688,129200
2016-04-15,22.44837260273707,22.46463279866235,22.33072744907013,22.419679641723633,149000
2016-04-18,22.257076163926865,22.668358903700774,22.23794630990871,22.649229049682617,128700
2016-04-19,22.68748281757551,22.718091308181076,22.24750720091526,22.381412506103516,154600
2016-04-20,22.276209363685744,22.55645465228191,22.228384721457406,22.419679641723633,190400
2016-04-21,22.34315964935783,22.601405392482732,22.34315964935783,22.49619483947754,189700
2016-04-22,22.591837035951887,22.744872190485307,22.467494832691646,22.72574234008789,121200
2016-04-25,22.72574419643557,22.878779363469633,22.697049418495524,22.811826705932617,135400
2016-04-26,22.811823473474313,22.91703399569986,22.668353252750137,22.869211196899414,95200
2016-04-27,22.955298299450597,23.299628357725783,22.955298299450597,23.280498504638672,293400
2016-04-28,23.146588498919606,23.433528939882915,22.926598881570044,22.955293655395508,259700
2016-04-29,22.639660690050718,23.02224859078946,22.54401325878528,22.744873046875,160600
2016-05-02,22.78313112593825,23.012683868408203,22.706613545114934,23.012683868408203,137800
2016-05-03,22.687485276243322,22.71618005517462,22.419674636843876,22.524885177612305,195700
2016-05-04,22.4101112212215,22.429241075131923,22.113605782903026,22.209251403808594,247200
2016-05-05,22.295331764964473,22.343156395113407,22.02752113342285,22.02752113342285,269300
2016-05-06,21.539720682099862,21.75970850608205,21.12843798767563,21.587543487548828,339900
2016-05-09,21.501462396694755,21.731015161774536,21.487115918978272,21.6640625,239100
2016-05-10,21.70231798933528,21.96056365966797,21.539717917625072,21.96056365966797,176000
2016-05-11,21.9988265113077,22.075344095765413,21.76927375793457,21.76927375793457,258100
2016-05-12,22.04665118900078,22.142298633773155,21.654498307324978,21.855358123779297,175100
2016-05-13,21.80752606450615,22.03708058353361,21.75109429197912,21.81709098815918,162800
2016-05-16,21.740578825498552,22.104038717338042,21.740578825498552,22.02752113342285,174800
2016-05-17,21.903182279284508,22.13273506624325,21.72145230548757,21.797971725463867,201000
2016-05-18,21.66406353677576,22.151863870036127,21.66406353677576,22.03708839416504,299000
2016-05-19,22.03708839416504,22.276206097273654,21.802752242416346,22.03708839416504,400300
2016-05-20,22.170996975106963,22.419679641723633,21.998831911732072,22.419679641723633,292700
2016-05-23,22.333590279689204,22.61766108792072,22.28576565208721,22.438800811767578,221800
2016-05-24,22.515318489733588,22.98398885836322,22.467493865798197,22.964859008789062,328100
2016-05-25,23.089203590643958,23.098768517174353,22.93329875441261,23.060510635375977,198300
2016-05-26,22.974427641501308,23.17050407047472,22.974427641501308,23.137027740478516,170300
2016-05-27,22.93616741962607,23.00312007811062,22.79269717654159,22.99355697631836,155400
2016-05-31,22.907474702646006,23.2135450442129,22.764002633753776,23.17528533935547,159600
2016-06-01,23.022246724908083,23.39335777949262,23.022246724908083,23.357011795043945,122800
2016-06-02,23.25180162702614,23.6343895326319,23.25180162702614,23.624826431274414,146700
2016-06-03,23.4335347638578,23.567440093010678,23.280499580733572,23.48135757446289,201100
2016-06-06,23.46222997070187,23.55787559364821,23.337887741954315,23.490922927856445,112900
2016-06-07,23.48135688963366,23.615264039204447,23.452663933836746,23.596134185791016,206700
2016-06-08,23.55787209898317,23.720472187923875,23.55787209898317,23.672649383544922,155800
2016-06-09,23.55787330588912,23.55787330588912,23.328320549328325,23.395273208618164,197000
2016-06-10,23.08920230686367,23.179110422062564,22.98399176952553,23.031814575195312,173400
2016-06-13,22.926600740952598,23.299625533645184,22.926600740952598,23.041378021240234,197700
2016-06-14,22.945732065531228,23.156154964530604,22.888344333862868,23.031814575195312,248000
2016-06-15,23.012684869373608,23.29580157262512,22.936167285222062,23.07963752746582,315400
2016-06-16,22.964857461759667,23.1657153957889,22.687480134588547,23.146587371826172,244600
2016-06-17,23.089198052434693,23.203975318945577,22.983987534482704,23.022245407104492,199900
2016-06-20,23.09898991668459,23.521064996906123,23.09898991668459,23.329212188720703,289800
2016-06-21,23.405958402670684,23.554644455159593,23.39636557706065,23.52107048034668,159700
2016-06-22,23.48269778763511,23.507639498673427,23.185327529907227,23.185327529907227,163900
2016-06-23,23.300432654289036,23.789653778076172,23.300432654289036,23.789653778076172,391800
2016-06-24,22.70569301891496,22.93591528803428,22.42750663353498,22.43709945678711,232000
2016-06-27,22.19728719862881,22.28362078927737,21.468249005176638,21.554582595825195,249000
2016-06-28,21.82317264157933,22.13013565632226,21.775210356642205,21.928691864013672,211900
2016-06-29,22.24524848067632,22.466836659975534,22.14932207779895,22.43709945678711,367200
2016-06-30,22.590584071307767,22.916732788085938,22.456288186626473,22.916732788085938,129900
2016-07-01,22.88795259116123,23.15654431883074,22.758452224044607,23.031841278076172,121300
2016-07-05,22.54262022354705,22.974288151174733,22.16850923936578,22.72488021850586,166800
2016-07-06,22.54262224617555,22.887956619262695,22.456288652903762,22.887956619262695,176200
2016-07-07,23.146953930107053,23.35799240077813,23.146953930107053,23.21410369873047,164900
2016-07-08,23.386766617995313,23.86639679484188,23.386766617995313,23.8568058013916,173900
2016-07-11,23.981515231670894,24.250108860937598,23.981515231670894,24.15418243408203,324100
2016-07-12,24.115808329411266,24.30094636662023,23.962326796133496,24.25969886779785,191600
2016-07-13,24.25010043215992,24.330677944039714,24.058247645132408,24.163766860961914,137500
2016-07-14,24.278883484613377,24.34603142892221,24.182957065753218,24.2021427154541,141200
2016-07-15,24.18295576287368,24.202141411540918,24.03906705715771,24.077438354492188,90100
2016-07-18,24.16377057507281,24.317252096428305,24.134992103702135,24.211732864379883,133200
2016-07-19,24.182953725815153,24.32684424905462,24.12539861430577,24.173362731933594,243200
2016-07-20,24.202135073269545,24.537876518442612,24.202135073269545,24.509098052978516,211300
2016-07-21,24.4515522268576,24.528293000894784,24.115810654328286,24.182958602905273,174000
2016-07-22,24.403586511738084,24.681771092549436,24.240512161040353,24.672178268432617,151400
2016-07-25,24.605028308568787,24.816066762519075,24.557066021567707,24.768102645874023,158200
2016-07-26,24.662583398450423,24.931176962508104,24.662583398450423,24.81606674194336,139500
2016-07-27,24.883212104066995,24.91198874141236,24.685603257433655,24.7297306060791,116800
2016-07-28,24.729733587500196,25.065473261298184,24.726855557489927,25.046289443969727,153600
2016-07-29,24.86402816395113,24.89280663291317,24.624213078199148,24.873620986938477,143000
2016-08-01,24.883215170440447,24.953241135397313,24.7009551830034,24.73932647705078,174400
2016-08-02,24.69136078043706,24.729732072030526,24.384397766264843,24.499509811401367,149900
2016-08-03,24.432362886890743,24.605030059814453,24.365214948452433,24.605030059814453,163900
2016-08-04,24.624220552902894,24.936939724569775,24.624220552902894,24.66259002685547,115200
2016-08-05,24.643396180404455,24.796877673071364,24.566655434071,24.78728485107422,96300
2016-08-08,24.777693768455865,24.806472236467535,24.62421226501465,24.62421226501465,107700
2016-08-09,24.605026025209042,24.83524827480863,24.605026025209042,24.796878814697266,129000
2016-08-10,24.79687853274333,24.816064177402765,24.633804212425726,24.7297306060791,205700
2016-08-11,24.806475992320504,24.968589779959554,24.73932805310384,24.93117904663086,117900
2016-08-12,24.883212668409985,24.883212668409985,24.787286272581028,24.86402702331543,81600
2016-08-15,24.892806952790835,25.25732508277466,24.892806952790835,25.199769973754883,225900
2016-08-16,25.094253554231173,25.420402257873533,25.084660730048263,25.353254318237305,253300
2016-08-17,25.29569945893374,25.33406892640978,25.03861615937443,25.161401748657227,151800
2016-08-18,25.11343258631428,25.506729125976562,25.11343258631428,25.506729125976562,232600
2016-08-19,25.362850825576203,25.679406751005445,25.33407234884831,25.660221099853516,162000
2016-08-22,25.641028984327722,25.688993100115283,25.535511588882954,25.621843338012695,103800
2016-08-23,25.71777194558462,25.99595835207886,25.71777194558462,25.947994232177734,136300
2016-08-24,25.909625096298885,26.028573919597587,25.727365097638632,25.75614356994629,163300
2016-08-25,25.64103054652909,25.900031298629962,25.64103054652909,25.86166000366211,183800
2016-08-26,25.861658310222158,25.957584711716414,25.596903344927693,25.717769622802734,187500
2016-08-29,25.736953998002015,25.957583429792198,25.736953998002015,25.852066040039062,124700
2016-08-30,25.852070648493264,25.947995232706077,25.717772937235825,25.794513702392578,135200
2016-08-31,25.72736408167905,25.72736408167905,25.429993864819394,25.650623321533203,149600
2016-09-01,25.65061721080694,25.99595146401657,25.65061721080694,25.986358642578125,335500
2016-09-02,26.130252599360063,26.33169823109698,26.075575518690258,26.322105407714844,293300
2016-09-06,26.33169789669996,26.58877933928692,26.30291942691902,26.561920166015625,1455400
2016-09-07,26.609883221321663,26.744179091557392,26.475587351085935,26.55232810974121,353000
2016-09-08,26.561915220471377,26.628104407893055,26.47078433128797,26.504358291625977,138200
2016-09-09,26.34129212900424,26.389256251203047,25.909626007080078,25.909626007080078,280300
2016-09-12,25.708180360262997,26.178219609720742,25.660218067695073,26.16862678527832,183600
2016-09-13,26.0626401645839,26.13008662003059,25.686876244306646,25.76395606994629,211900
2016-09-14,25.725416604445506,25.985559862630886,25.71289065060506,25.783226013183594,183400
2016-09-15,25.744678936776072,25.966284985680364,25.744678936776072,25.956649780273438,128400
2016-09-16,25.908480705667742,25.937386329645225,25.74468584525137,25.86994171142578,123800
2016-09-19,26.024099302817362,26.33627229859332,26.014464095587947,26.101179122924805,139900
2016-09-20,26.120448909234135,26.187893520490242,25.9373836517334,25.9373836517334,137700
2016-09-21,25.975923127110946,26.33241844177246,25.975923127110946,26.33241844177246,184900
2016-09-22,26.505849493057394,26.654227646176057,26.48176239307069,26.631103515625,172300
2016-09-23,26.88161240014713,26.929788436059283,26.688913769682106,26.746723175048828,219200
2016-09-26,26.58292941533902,26.651337000085135,26.457673554573763,26.476943969726562,199700
2016-09-27,26.448038637773923,26.78526169458397,26.37095881939908,26.765993118286133,196300
2016-09-28,26.88161255329093,26.92978858947754,26.698547291237556,26.92978858947754,275600
2016-09-29,26.929789257729826,26.929789257729826,26.592564346966945,26.60219955444336,329600
2016-09-30,26.746725448494836,26.929790725065665,26.669645622211544,26.881614685058594,247600
2016-10-03,26.881617308758365,26.929793353467513,26.746728059029145,26.891252517700195,185100
2016-10-04,26.96832686135833,27.057932632320234,26.814167225128905,26.92015266418457,346900
2016-10-05,26.891248428252243,27.238108546497063,26.891248428252243,27.016504287719727,300700
2016-10-06,26.987598793538794,26.987598793538794,26.650373881168004,26.70818328857422,185700
2016-10-07,26.63110475891426,26.732273523946226,26.419135696316275,26.544389724731445,145800
2016-10-10,26.63110475891426,26.738053178557866,26.526084115959883,26.544389724731445,94400
2016-10-11,26.41913142773442,26.50584644790655,26.014461946173718,26.0722713470459,227700
2016-10-12,25.667604594597822,25.98555908979296,25.62906560249461,25.850669860839844,301800
2016-10-13,25.63869951929723,25.701325608028334,25.42191195673004,25.60015869140625,269500
2016-10-14,25.65796669556812,25.86993756194732,25.492245922771293,25.503807067871094,222900
2016-10-17,25.53271763559056,25.561623260533715,25.291842940915178,25.311113357543945,199800
2016-10-18,25.53271250723642,25.590521907783383,25.433471535486497,25.474903106689453,118200
2016-10-19,25.18585281107557,25.22439363717746,25.079869214750847,25.118408203125,188300
2016-10-20,25.108768490829615,25.128038900422485,24.896799498490278,25.031688690185547,164000
2016-10-21,25.13768328334118,25.345798637293267,25.070238662868565,25.311113357543945,289200
2016-10-24,25.445999816130353,25.5808890423263,25.407460824814887,25.53271484375,159300
2016-10-25,25.61943237019543,25.61943237019543,25.31111305868785,25.35928726196289,115500
2016-10-26,25.368914340465977,25.66759834805695,25.368914340465977,25.455629348754883,94800
2016-10-27,25.494169623488293,25.600155047374255,25.21475601196289,25.21475601196289,83200
2016-10-28,25.176220506607002,25.6406272233915,25.176220506607002,25.417095184326172,195100
2016-10-31,25.359283853755322,25.580888099402475,25.359283853755322,25.57125473022461,154600
2016-11-01,25.503812010647405,25.51344721896179,25.147318491655565,25.311113357543945,163800
2016-11-02,25.272567005688344,25.291837418109164,24.91607356454154,24.925708770751953,169900
2016-11-03,24.81008449304978,25.234024315455855,24.81008449304978,25.031688690185547,119100
2016-11-04,25.19548719373274,25.234028018574378,24.925708770751953,24.925708770751953,153000
2016-11-07,25.38819192557385,25.821765251821788,25.38819192557385,25.812131881713867,237300
2016-11-08,25.812133183888708,25.838146224857184,25.503812030769375,25.648338317871094,105000
2016-11-09,25.243665894513526,26.158988528573417,25.147315659947257,26.101179122924805,178600
2016-11-10,26.370959412164787,26.679278692594554,25.87957486983189,26.101179122924805,313100
2016-11-11,26.033733683880023,26.73708724975586,26.033733683880023,26.73708724975586,247200
2016-11-14,26.83343484513449,27.10417806858921,26.691799338771833,26.727449417114258,246300
2016-11-15,26.78526140198234,26.90955428468065,26.727451998264673,26.814167022705078,434400
2016-11-16,26.814167940357546,26.94905716622431,26.70818249847488,26.92978858947754,98300
2016-11-17,26.949057343358525,26.997233379861793,26.81416811660515,26.95869255065918,139000
2016-11-18,27.045407923424015,27.0550431308475,26.82380366586753,26.833438873291016,232000
2016-11-21,27.064677520359382,27.064677520359382,26.814167648103002,26.977962493896484,148000
2016-11-22,26.61183417336711,26.727452985071213,26.51548393846177,26.69854736328125,642200
2016-11-23,26.6985486739072,26.6985486739072,26.55980572550584,26.611835479736328,146400
2016-11-25,26.611833996631482,26.688913816498275,26.591600612831247,26.66964340209961,75600
2016-11-28,26.72744843528503,26.72744843528503,26.25533438611702,26.27460479736328,140100
2016-11-29,26.226433000546198,26.49621328833675,26.226433000546198,26.33241844177246,126800
2016-11-30,26.409495745948817,26.458634746555948,26.091541290283203,26.091541290283203,86100
2016-12-01,26.101174677047503,26.17825448402575,25.224391183522087,25.29183578491211,394000
2016-12-02,25.330381520988837,25.436365127563477,25.15984220822298,25.436365127563477,132100
2016-12-05,25.49416935398867,25.88920542855289,25.49416935398867,25.83139419555664,124000
2016-12-06,26.03373455722246,26.08094578632263,25.785150620800007,26.024099349975586,128500
2016-12-07,26.101178737595145,26.334345971012272,25.95568949962507,26.303512573242188,430100
2016-12-08,26.274608010491892,26.660007093909844,26.274608010491892,26.525117874145508,253800
2016-12-09,26.592564346966945,26.765994406086595,26.526082701789218,26.60219955444336,152100
2016-12-12,26.54439047513171,26.54439047513171,26.062641088376303,26.139720916748047,167100
2016-12-13,26.21679826276146,26.419133941659013,26.21679826276146,26.313148498535156,260800
2016-12-14,26.293877419556743,26.41913142773442,26.0722713470459,26.0722713470459,226200
2016-12-15,26.110813859106518,26.322782901146024,26.04047850155575,26.12044906616211,313000
2016-12-16,26.053007109857642,26.2042760168195,25.92775124309654,25.97592544555664,179400
2016-12-19,26.07227505822061,26.28424595447046,25.92775061660443,26.2264347076416,241500
2016-12-20,26.21680450439453,26.361330811327495,26.110820873766244,26.21680450439453,418600
2016-12-21,26.130086936430615,26.21680013331319,25.86994183259882,25.97592544555664,152500
2016-12-22,25.889206731090134,25.918110511314925,25.58088565278051,25.59052085876465,197900
2016-12-23,25.580888854597056,25.841033935546875,25.580888854597056,25.841033935546875,100500
2016-12-27,25.82176367324698,26.043369764469336,25.80056731994058,26.024099349975586,242300
2016-12-28,26.027966923583072,26.086066395612356,25.63096309916732,25.65032958984375,217300
2016-12-29,25.679380871868343,25.843992358747894,25.553500521783224,25.640647888183594,176600
2016-12-30,25.669698142768368,25.75684551092332,25.558343582768227,25.601917266845703,155700
2017-01-03,25.72779404395039,25.97955288538368,25.650329927116317,25.81494140625,382900
2017-01-04,25.873047338671995,26.27005129576566,25.873047338671995,26.250686645507812,750200
2017-01-05,26.260368280676307,26.483077443530583,26.24100178471749,26.41529655456543,220100
2017-01-06,26.454022959709196,26.6767320826597,26.311683118386025,26.599267959594727,575900
2017-01-09,26.618641426555737,26.62832467533731,26.42498199159689,26.579910278320312,279500
2017-01-10,26.705788573414228,26.880083356099945,26.56054353680641,26.783252716064453,591900
2017-01-11,26.80261355294796,27.06405567176201,26.715466180009944,27.044689178466797,911700
