Date,Open,High,Low,Close,Volume
2016-02-29,12.337459746176107,12.481197001536806,12.193722490815407,12.27157974243164,19771500
2016-03-01,12.421307052874157,12.936366443651577,12.361416240080139,12.9183988571167,29064200
2016-03-02,12.834551800575817,13.301697605275304,12.810595019656771,13.24180793762207,28005600
2016-03-03,13.505326902830543,14.247971186393526,13.463403674729243,14.218025207519531,43342900
2016-03-04,15.032539565908506,15.146332016201594,14.72709739448334,14.966659545898438,57974500
2016-03-07,14.816926310836182,15.050499159306375,14.703133912364224,14.85884952545166,22232300
2016-03-08,14.954677040573822,15.098414291898624,14.709125760103685,14.924732208251953,27557400
2016-03-09,15.278087739706507,15.29605532570059,14.93671160207438,15.092427253723145,27022400
2016-03-10,15.04451320881753,15.739243799724246,14.87082998992981,15.553582191467285,32368000
2016-03-11,15.535618591725294,15.763202319763181,15.505672612824064,15.667377471923828,25265800
2016-03-14,15.523637152335075,15.715286810386289,15.200227497632104,15.21220588684082,31818000
2016-03-15,14.583356681113704,14.858852805005165,14.16412215778424,14.24198055267334,45037900
2016-03-16,13.966482203138009,14.601321991738258,13.756864957732411,14.553409576416016,31778000
2016-03-17,15.649407917172047,16.020730012609413,15.27808696405683,15.841058731079102,56557700
2016-03-18,15.966827994864538,16.068642023102903,15.721276716581793,16.050674438476562,30296100
2016-03-21,15.948864007580804,16.188427287344865,15.912929972545145,16.116558074951172,21767100
2016-03-22,15.990784358084975,16.27825885069003,15.954849189767776,16.12853240966797,21471400
2016-03-23,15.751217121766873,15.763195508151249,15.32599468601769,15.373907089233398,21599200
2016-03-24,15.152317031051401,15.38589108136064,15.032536550531844,15.379901885986328,16267700
2016-03-28,15.859029614595856,16.04469128546356,15.655401495937548,15.978811264038086,17057200
2016-03-29,15.775179791946307,16.200402386661175,15.58951930286814,16.014741897583008,26973400
2016-03-30,16.236335324927758,16.481886592204763,15.942871643116751,16.08660888671875,26371000
2016-03-31,16.104580060896485,16.212383310858815,15.637434167489594,15.751225471496582,29126300
2016-04-01,15.5535827457616,16.16446691749833,15.463747106934935,16.104576110839844,19915000
2016-04-04,15.751220354477477,15.882980347103858,15.284074612829855,15.302041053771973,25225600
2016-04-05,15.146330000016937,15.433804543448241,14.97264674940909,15.206219673156738,18912200
2016-04-06,15.020553661326705,15.194236848199246,14.858848861615417,15.074455261230469,18721500
2016-04-07,15.008579316695936,15.11039335034624,14.82291883497674,14.948688507080078,17498000
2016-04-08,15.583527195241953,15.912924886145452,15.547592029370216,15.906935691833496,26902400
2016-04-11,16.302216703678624,16.48787833826025,16.206391859782023,16.284250259399414,27155900
2016-04-12,16.398043077646623,16.937059302762417,16.27227338666784,16.829256057739258,30982100
2016-04-13,17.11073721918089,17.374256070947734,17.068813999147498,17.320354461669922,30702200
2016-04-14,17.218544145802408,17.23651173353841,16.87117877916259,17.09876251220703,25903000
2016-04-15,17.014913676976043,17.152661736740697,16.901121255190297,17.122716903686523,27030900
2016-04-18,16.63760818468957,16.990962796821858,16.53579412454429,16.607662200927734,25234800
2016-04-19,16.91310204077209,17.266456604003906,16.865189615706196,17.266456604003906,23501100
2016-04-20,17.06881374733574,17.278430986732342,16.937054894557157,17.104747772216797,15624600
2016-04-21,17.128708884936536,17.206566148935032,16.75738672612545,16.83524513244629,18411600
2016-04-22,16.667548886232726,16.94304615680102,16.637604052231087,16.793319702148438,19768600
2016-04-25,16.907107104054802,16.907107104054802,16.511829445896808,16.565731048583984,13796800
2016-04-26,16.75139252349833,17.09276974235516,16.643590453794175,17.086780548095703,15234700
2016-04-27,17.284423041309307,17.547940790470594,17.13469658015402,17.512006759643555,19167700
2016-04-28,17.512006156585553,17.83541584985844,17.446126150402804,17.54195213317871,14417800
2016-04-29,17.835414705647217,17.943216787500052,17.48804939570684,17.673709869384766,21999700
2016-05-02,17.398212371835236,17.452113983172428,17.21854109559268,17.344310760498047,15563400
2016-05-03,16.9071124497306,16.925080037081276,16.57771467789089,16.589693069458008,25289600
2016-05-04,16.655567910379094,16.94903157886724,16.559743085661413,16.847217559814453,21308400
2016-05-05,17.08678367735668,17.11672851181602,16.421997842994998,16.553756713867188,15899900
2016-05-06,16.445952304699738,16.787329561636277,16.38606264006868,16.745405197143555,13235400
2016-05-09,16.511835046874456,16.54178102648193,15.505672978509656,16.45793342590332,39965400
2016-05-10,16.85920087282206,17.380249508947244,16.78733280445315,17.356292724609375,24964300
2016-05-11,17.685689097781086,17.709644736332365,17.278432961509683,17.3862361907959,21549200
2016-05-12,17.344311704087996,17.58387494187395,16.972990741699686,17.39222526550293,23499000
2016-05-13,17.146675675402676,17.254478921815345,16.553758962455362,16.64958381652832,21508800
2016-05-16,16.727438394794703,16.94304483825859,16.715460005197354,16.76337242126465,12813600
2016-05-17,16.643594460706495,16.709473328776685,16.34414152957314,16.487878799438477,15135900
2016-05-18,16.122542969055317,16.50584228668283,16.00875055576387,16.026718139648438,24019500
2016-05-19,15.757213814467717,15.924907876696121,15.595510090604348,15.859027862548828,19724400
2016-05-20,16.110564522824713,16.26628015564073,15.990784057650751,16.08660888671875,15898100
2016-05-23,15.577542961266825,15.805126705980292,15.529630533836496,15.6014986038208,23408700
2016-05-24,15.9368828452446,16.008750897673657,15.565560766620813,15.715287208557129,21624300
2016-05-25,15.876990457905636,16.044684467400003,15.559570021394796,15.631439208984375,14783000
2016-05-26,15.853040952812156,15.99079019701546,15.71529285093136,15.77518367767334,8985300
2016-05-27,15.58353080319525,15.625454030763143,15.415836750601406,15.451770782470703,15867200
2016-05-31,15.469736024570718,15.625451662163059,15.14632750212671,15.236163139343262,19596600
2016-06-01,15.194242326035242,15.529629291211078,15.062482304403023,15.493695259094238,23341700
2016-06-02,15.385888453566556,15.835067749023438,15.337976041077368,15.835067749023438,16276000
